TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,TA_F_MDS_QC,TA_ERA,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA,PA_ERA,PA_F,PA_F_QC,P,P_ERA,P_F,P_F_QC,WS,WS_ERA,WS_F,WS_F_QC,WD,USTAR,RH,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_RANDUNC_METHOD,LE_RANDUNC_N,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_RANDUNC_METHOD,H_RANDUNC_N,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_RANDUNC_METHOD,NEE_VUT_REF_RANDUNC_METHOD,NEE_CUT_REF_RANDUNC_N,NEE_VUT_REF_RANDUNC_N,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_RANDUNC_METHOD,NEE_VUT_USTAR50_RANDUNC_METHOD,NEE_CUT_USTAR50_RANDUNC_N,NEE_VUT_USTAR50_RANDUNC_N,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N,z,hc,t,cab,lai
201801011100,201801011130,9.63,0,6.02,9.63,0,485.06,333,0,288.424,333,0,282.51,0,297.639,282.51,0,293.308,0,303.903,293.308,0,2.454,0,1.089,2.454,0,100.15,99.325,100.15,0,0,0,0,0,3.65,2.093,3.65,0,222.88,0.53,79.52,737.06,47.47,40.83,359.83,411.87,0,7.857,7.603,7.735,8.79,9.617,10.665,11.293,0,0,0,0,0,0,0,21.97,19.837,20.09,21.9,23.367,20.308,0,0,0,0,0,0,3.8075,0,33.43,-9999,-9999,-9999,-9999,13.0786,2,103,-9999,86.99,-9999,-9999,-9999,-9999,21.8642,2,41,-9999,-9999,-9999,0,-6.0475,-6.0475,0,0,1.30261,1.30261,2,2,101,101,1.30261,1.30261,-6.0475,-6.0475,0,0,1.30261,1.30408,2,2,101,102,1.30261,1.30408,-6.0475,-6.0475,1,1,9.95557e-16,9.95557e-16,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,-6.0475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79033,1.80629,1.82687,0.00401499,1.79033,1.80472,1.80472,1.80665,1.85449,1.85449,1.86598,1.80472,1.80629,1.82916,0.0041232,1.79033,1.80472,1.80629,1.83052,1.85449,1.85449,1.86598,7.90199,7.85379,7.87437,0.00401499,7.83783,7.85222,7.85222,7.85415,7.90199,7.90199,7.91348,7.85379,7.85379,7.87666,0.0041232,7.83783,7.85222,7.85379,7.87802,7.90199,7.90199,7.91348,1.65145,1.65145,1.64862,0.00706802,1.55439,1.61726,1.65076,1.65535,1.65759,1.65759,1.66385,1.65759,1.65145,1.64186,0.00468523,1.55439,1.60856,1.65011,1.65145,1.65759,1.65759,1.66385,8.25044,8.25044,8.24584,0.00964982,8.0933,8.2098,8.24728,8.25044,8.26484,8.2769,8.2769,8.26484,8.25044,8.23412,0.00780612,8.0933,8.17646,8.21859,8.24972,8.26484,8.26484,8.2769,-9999,-9999,15,8,2018-01-01T10:00:00Z,39.202227633013095,0.6097520697436452
201801011130,201801011200,10.48,0,7.096,10.48,0,548.979,338.27,0,326.238,338.27,0,285.42,0,297.639,285.42,0,311.224,0,303.903,311.224,0,2.924,0,1.591,2.924,0,100.15,99.326,100.15,0,0,0,0,0,3.57,2.385,3.57,0,232.26,0.57,76.95,742.85,47.13,44.01,363.7,410.74,0,8.352,7.905,7.838,8.765,9.582,10.65,11.29,0,0,0,0,0,0,0,21.968,19.84,20.082,21.898,23.367,20.308,0,0,0,0,0,0,10.8088,0,34.98,-9999,-9999,-9999,-9999,13.1403,2,98,-9999,72.07,-9999,-9999,-9999,-9999,21.7305,2,35,-9999,-9999,-9999,0,-5.99236,-5.99236,0,0,1.29801,1.29801,2,2,102,102,1.29801,1.29801,-5.99236,-5.99236,0,0,1.29801,1.30261,2,2,102,103,1.29801,1.30261,-5.99236,-5.99236,1,1,5.68889e-16,5.68889e-16,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,-5.99236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91612,1.93507,1.94212,0.00188354,1.91612,1.93256,1.93256,1.93507,1.95013,1.95013,1.96113,1.93256,1.93507,1.94302,0.00199656,1.91612,1.93256,1.93447,1.94057,1.95013,1.96017,1.96113,7.94249,7.92743,7.93448,0.00188354,7.90848,7.92492,7.92492,7.92743,7.94249,7.94249,7.95349,7.92743,7.92743,7.93538,0.00199656,7.90848,7.92492,7.92683,7.93293,7.94249,7.95253,7.95349,1.6857,1.6857,1.68454,0.00735543,1.5882,1.65043,1.6857,1.69335,1.69409,1.69409,1.69789,1.69335,1.6857,1.67699,0.00481548,1.5882,1.63861,1.6857,1.68635,1.69335,1.69409,1.69789,8.30696,8.30696,8.30254,0.00958831,8.15204,8.27032,8.30362,8.30696,8.32099,8.33291,8.33291,8.32099,8.30696,8.29092,0.00768569,8.15204,8.23329,8.27513,8.306,8.32099,8.32099,8.33291,-9999,-9999,15,8,2018-01-01T10:30:00Z,39.20222749349698,0.6097520793987012
201801011200,201801011230,11.29,0,8.172,11.29,0,597.377,393.55,0,354.852,393.55,0,288.32,0,297.639,288.32,0,307.777,0,303.903,307.777,0,3.211,0,2.094,3.211,0,100.13,99.328,100.13,0,0,0.003,0,0,2.97,2.677,2.97,0,232.76,0.6,76.01,863.22,53.79,52.43,369.65,409.38,0,8.76,8.2,8.01,8.762,9.543,10.637,11.29,0,0,0,0,0,0,0,21.965,19.84,20.08,21.892,23.37,20.31,0,0,0,0,0,0,9.925,0,71.95,-9999,-9999,-9999,-9999,20.3619,1,9,-9999,123.55,-9999,-9999,-9999,-9999,29.0834,1,8,-9999,-9999,-9999,0,-10.0222,-10.0222,0,0,1.73799,1.73799,1,1,8,8,1.73799,1.73799,-10.0222,-10.0222,0,0,1.73799,1.73799,1,1,8,8,1.73799,1.73799,-10.0222,-10.0222,1,1,0,0,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,-10.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04039,2.06241,2.05537,0.00142581,2.04039,2.04301,2.04301,2.05891,2.06241,2.06241,2.06897,2.05891,2.06241,2.05481,0.00133395,2.04039,2.04301,2.04301,2.05891,2.06079,2.06241,2.06402,12.0652,12.0846,12.0776,0.0014258,12.0626,12.0652,12.0652,12.0811,12.0846,12.0846,12.0912,12.0846,12.0846,12.077,0.00133394,12.0626,12.0652,12.0652,12.0811,12.083,12.0846,12.0862,1.71802,1.71802,1.71847,0.00764177,1.62014,1.68172,1.71802,1.72713,1.73001,1.73074,1.73074,1.72713,1.71802,1.71016,0.00496121,1.62014,1.66692,1.71802,1.72059,1.72713,1.73001,1.73074,8.84474,8.84474,8.84217,0.00906742,8.71335,8.81328,8.8396,8.84474,8.85487,8.86536,8.86536,8.85487,8.84474,8.83168,0.00659912,8.71335,8.77465,8.8396,8.84474,8.85487,8.85487,8.86536,-9999,-9999,15,8,2018-01-01T11:00:00Z,39.199806936598705,0.6098164548565057
201801011230,201801011300,12.04,0,9.249,12.04,0,629.426,444.91,0,373.778,444.91,0,292.19,0,297.639,292.19,0,303.511,0,303.903,303.511,0,3.69,0,2.596,3.69,0,100.08,99.33,100.08,0,0,0.003,0,0,3.17,2.968,3.17,0,234.33,0.59,73.77,973.85,60.96,59.65,375.28,409.46,0,9.2,8.475,8.18,8.783,9.512,10.62,11.29,0,0,0,0,0,0,0,21.955,19.848,20.08,21.887,23.37,20.312,0,0,0,0,0,0,12.22,0,48.08,-9999,-9999,-9999,-9999,15.1414,2,60,-9999,111.68,-9999,-9999,-9999,-9999,25.5331,2,42,-9999,-9999,-9999,0,-7.54222,-7.54222,0,0,1.63498,1.63498,2,2,52,52,1.63498,1.63498,-7.54222,-7.54222,0,0,1.63498,1.64851,2,2,52,53,1.63498,1.64851,-7.54222,-7.54222,1,1,1.42222e-15,1.42222e-15,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,-7.54222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15924,2.1843,2.16316,0.00350637,2.13049,2.13049,2.14045,2.17217,2.18166,2.1843,2.1843,2.17981,2.1843,2.16115,0.00333491,2.13049,2.13049,2.14045,2.16214,2.18166,2.18166,2.1843,9.67271,9.72652,9.70538,0.00350637,9.67271,9.67271,9.68267,9.71439,9.72388,9.72652,9.72652,9.72652,9.72652,9.70337,0.00333493,9.67271,9.67271,9.68267,9.70436,9.72388,9.72388,9.72652,1.74768,1.74768,1.74963,0.00791682,1.64947,1.71043,1.74768,1.75814,1.75947,1.76444,1.76444,1.75814,1.74768,1.74062,0.00511381,1.64947,1.69284,1.74768,1.75203,1.75814,1.75947,1.76444,9.2686,9.2686,9.2677,0.00881644,9.15883,9.23765,9.2619,9.2686,9.28443,9.28443,9.29451,9.27525,9.2686,9.25828,0.00597692,9.15883,9.20206,9.2619,9.2686,9.27525,9.28443,9.29354,-9999,-9999,15,8,2018-01-01T11:30:00Z,39.198635717391944,0.6098476030257587
201801011300,201801011330,12.65,0,10.325,12.65,0,644.577,418.68,0,356.996,418.68,0,324.12,0,311.789,324.12,0,316.188,0,320.221,316.188,0,4.268,0,3.098,4.268,0,100.03,99.332,100.03,0,0,0.006,0,0,3.95,3.26,3.95,0,260.47,0.62,70.85,913.85,57.54,54.94,380.22,408.86,0,9.713,8.807,8.363,8.815,9.495,10.59,11.295,0,0,0,0,0,0,0,21.948,19.85,20.082,21.885,23.37,20.312,0,0,0,0,0,0,17.1038,0,60.17,-9999,-9999,-9999,-9999,16.1445,2,56,-9999,98.29,-9999,-9999,-9999,-9999,23.1598,2,41,-9999,-9999,-9999,0,-8.15833,-8.15833,0,0,1.66472,1.66472,2,2,39,39,1.66472,1.66472,-8.15833,-8.15833,0,0,1.66472,1.67661,2,2,39,40,1.66472,1.67661,-8.15833,-8.15833,1,1,0,0,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,-8.15833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25858,2.28626,2.25288,0.00554023,2.20265,2.20265,2.21214,2.25858,2.28273,2.28626,2.28626,2.28091,2.28626,2.24961,0.00534288,2.20265,2.20265,2.21214,2.25781,2.28273,2.28273,2.28626,10.361,10.4446,10.4112,0.0055402,10.361,10.361,10.3705,10.4169,10.4411,10.4446,10.4446,10.4446,10.4446,10.4079,0.00534285,10.361,10.361,10.3705,10.4161,10.4411,10.4411,10.4446,1.7716,1.7716,1.77479,0.008147,1.67315,1.73359,1.7716,1.78133,1.78323,1.79169,1.79169,1.78317,1.7716,1.7652,0.00524966,1.67315,1.71372,1.7716,1.77742,1.78317,1.78323,1.79169,9.06017,9.06017,9.05842,0.00891537,8.93943,9.02894,9.05425,9.06017,9.0713,9.07842,9.07842,9.06858,9.06017,9.04846,0.00624108,8.93943,8.9918,9.05425,9.06017,9.06858,9.07842,9.07842,-9999,-9999,15,8,2018-01-01T12:00:00Z,39.19590287257616,0.609920282087349
201801011330,201801011400,12.51,0,10.439,12.51,0,642.571,344.13,0,355.829,344.13,0,340.86,0,311.789,340.86,0,342.411,0,320.221,342.411,0,4.382,0,3.312,4.382,0,100.01,99.316,100.01,0,0,0,0,0,4.45,3.382,4.45,0,264.61,0.72,69.8,757.69,47.95,43.94,380.37,408.9,0,10.07,9.143,8.575,8.867,9.477,10.578,11.295,0,0,0,0,0,0,0,21.933,19.85,20.082,21.883,23.37,20.312,0,0,0,0,0,0,17.1238,0,60.35,-9999,-9999,-9999,-9999,18.8887,1,7,-9999,107.99,-9999,-9999,-9999,-9999,22.8933,1,7,-9999,-9999,-9999,0,-7.54611,-7.54611,0,0,0.887162,0.887162,1,1,7,7,0.887162,0.887162,-7.54611,-7.54611,0,0,0.887162,0.887162,1,1,7,7,0.887162,0.887162,-7.54611,-7.54611,1,1,1.42222e-16,1.42222e-16,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,-7.54611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23557,2.26264,2.23213,0.00505863,2.18601,2.18601,2.19561,2.23802,2.25931,2.26264,2.26264,2.25749,2.26264,2.22916,0.00486673,2.18601,2.18601,2.19561,2.23557,2.25931,2.25931,2.26264,9.73212,9.80875,9.77824,0.00505863,9.73212,9.73212,9.74172,9.78413,9.80542,9.80875,9.80875,9.80875,9.80875,9.77527,0.00486674,9.73212,9.73212,9.74172,9.78168,9.80542,9.80542,9.80875,1.76612,1.76612,1.76903,0.00809369,1.66773,1.72829,1.76612,1.77603,1.77779,1.78545,1.78545,1.77744,1.76612,1.75958,0.00521759,1.66773,1.70894,1.76612,1.77161,1.77744,1.77779,1.78545,8.36865,8.36865,8.36442,0.00952204,8.21621,8.33572,8.36511,8.36865,8.38226,8.39403,8.39403,8.38226,8.36865,8.35292,0.00755455,8.21621,8.29534,8.33685,8.36742,8.38226,8.38226,8.39403,-9999,-9999,15,8,2018-01-01T12:30:00Z,39.194731653369395,0.6099514302566021
201801011400,201801011430,12.39,0,10.554,12.39,0,623.443,238.06,0,345.2,238.06,0,349.57,0,311.789,349.57,0,353.317,0,320.221,353.317,0,4.134,0,3.526,4.134,0,99.98,99.301,99.98,0,0,0,0,0,4.08,3.505,4.08,0,270.12,0.64,71.28,529.85,33.06,29.29,378.37,408.47,0,10.27,9.385,8.787,8.935,9.475,10.555,11.293,0,0,0,0,0,0,0,21.907,19.855,20.085,21.885,23.37,20.312,0,0,0,0,0,0,15.1625,0,41.86,-9999,-9999,-9999,-9999,31.2897,1,10,-9999,58.04,-9999,-9999,-9999,-9999,18.4464,1,12,-9999,-9999,-9999,0,-6.53931,-6.53931,0,0,1.77399,1.77399,1,1,11,11,1.77399,1.77399,-6.53931,-6.53931,0,0,1.77399,1.77399,1,1,11,11,1.77399,1.77399,-6.53931,-6.53931,1,1,0,0,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,-6.53931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21594,2.2425,2.21441,0.00465236,2.17178,2.17178,2.18148,2.22112,2.23935,2.2425,2.2425,2.23751,2.2425,2.21169,0.00446529,2.17178,2.17178,2.18148,2.21594,2.23935,2.23935,2.2425,8.71109,8.78181,8.75372,0.00465239,8.71109,8.71109,8.72079,8.76043,8.77866,8.78181,8.78181,8.78181,8.78181,8.751,0.00446532,8.71109,8.71109,8.72079,8.75525,8.77866,8.77866,8.78181,1.76142,1.76142,1.76408,0.00804822,1.66308,1.72374,1.76142,1.77147,1.77312,1.78009,1.78009,1.77252,1.76142,1.75475,0.00519052,1.66308,1.70484,1.76142,1.76662,1.77252,1.77312,1.78009,7.02664,7.02664,7.01896,0.0109337,6.83294,6.92962,7.02664,7.03033,7.0476,7.06188,7.06188,7.0476,7.02664,7.00561,0.0101717,6.83294,6.91457,6.99511,7.02681,7.0476,7.0476,7.06188,-9999,-9999,15,8,2018-01-01T13:00:00Z,39.19199880855362,0.6100241093181925
201801011430,201801011500,12.38,0,10.669,12.38,0,587.52,215.59,0,325.291,215.59,0,317.05,0,311.789,317.05,0,353.779,0,320.221,353.779,0,4.021,0,3.74,4.021,0,99.96,99.285,99.96,0,0,0,0,0,4.84,3.627,4.84,0,272.59,0.72,72.05,496.11,31.86,26.64,375.83,408.37,0,10.32,9.56,8.955,9.025,9.488,10.53,11.297,0,0,0,0,0,0,0,21.887,19.852,20.093,21.885,23.37,20.317,0,0,0,0,0,0,12.315,0,41.16,-9999,-9999,-9999,-9999,18.47,1,12,-9999,36,-9999,-9999,-9999,-9999,18.1726,1,14,-9999,-9999,-9999,0,-4.76472,-4.76472,0,0,1.29342,1.29342,1,1,13,13,1.29342,1.29342,-4.76472,-4.76472,0,0,1.29342,1.29342,1,1,13,13,1.29342,1.29342,-4.76472,-4.76472,1,1,4.26667e-16,4.26667e-16,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,-4.76472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21431,2.24082,2.21294,0.0046188,2.1706,2.1706,2.1803,2.21972,2.23769,2.24082,2.24082,2.23585,2.24082,2.21024,0.00443213,2.1706,2.1706,2.1803,2.21431,2.23769,2.23769,2.24082,6.93532,7.00554,6.97766,0.00461881,6.93532,6.93532,6.94502,6.98444,7.00241,7.00554,7.00554,7.00554,7.00554,6.97496,0.00443215,6.93532,6.93532,6.94502,6.97903,7.00241,7.00241,7.00554,1.76103,1.76103,1.76367,0.00804443,1.66269,1.72336,1.76103,1.77109,1.77273,1.77965,1.77965,1.77211,1.76103,1.75434,0.00518828,1.66269,1.7045,1.76103,1.7662,1.77211,1.77273,1.77965,6.66522,6.66522,6.65691,0.0112178,6.46489,6.55569,6.66522,6.66992,6.68754,6.70221,6.70221,6.68754,6.66522,6.64331,0.0106973,6.46489,6.53824,6.63408,6.66618,6.68754,6.68754,6.70221,-9999,-9999,15,8,2018-01-01T13:30:00Z,39.19082758934685,0.6100552574874455
201801011500,201801011530,12.36,0,10.784,12.36,0,535.417,178.38,0,296.442,178.38,0,339.9,0,311.789,339.9,0,353.757,0,320.221,353.757,0,3.987,0,3.954,3.987,0,99.96,99.27,99.96,0,0,0.006,0,0,5,3.749,5,0,273.21,0.72,72.25,403.63,24.96,21.58,375.8,408.26,0,10.258,9.633,9.095,9.113,9.498,10.518,11.295,0,0,0,0,0,0,0,21.867,19.85,20.11,21.885,23.372,20.317,0,0,0,0,0,0,9.19,0,32.91,-9999,-9999,-9999,-9999,15.9096,1,13,-9999,34.73,-9999,-9999,-9999,-9999,12.2434,1,13,-9999,-9999,-9999,0,-4.28819,-4.28819,0,0,0.960397,0.960397,1,1,12,12,0.960397,0.960397,-4.28819,-4.28819,0,0,0.960397,0.960397,1,1,12,12,0.960397,0.960397,-4.28819,-4.28819,1,1,4.26667e-16,4.26667e-16,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,-4.28819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21105,2.23748,2.21,0.00455178,2.16823,2.16823,2.17795,2.21691,2.23437,2.23748,2.23748,2.23254,2.23748,2.20734,0.00436594,2.16823,2.16823,2.17795,2.21105,2.23437,2.23437,2.23748,6.45642,6.52567,6.49819,0.00455179,6.45642,6.45642,6.46614,6.5051,6.52256,6.52567,6.52567,6.52567,6.52567,6.49553,0.00436595,6.45642,6.45642,6.46614,6.49924,6.52256,6.52256,6.52567,1.76025,1.76025,1.76285,0.00803688,1.66192,1.7226,1.76025,1.77033,1.77195,1.77875,1.77875,1.77129,1.76025,1.75354,0.00518381,1.66192,1.70382,1.76025,1.76537,1.77129,1.77195,1.77875,5.98488,5.98488,5.97572,0.0115549,5.77718,5.85719,5.98488,5.99115,6.00905,6.02413,6.02413,6.00905,5.98488,5.96193,0.0114042,5.77718,5.85573,5.95484,5.9871,6.00905,6.00905,6.02413,-9999,-9999,15,8,2018-01-01T14:00:00Z,39.18809474453107,0.6101279365490359
201801011530,201801011600,12.3,0,10.898,12.3,0,468.024,151.09,0,259.146,151.09,0,338.97,0,311.789,338.97,0,354.247,0,320.221,354.247,0,3.769,0,4.168,3.769,0,99.93,99.254,99.93,0,0,0.006,0,0,4.53,3.871,4.53,0,278.2,0.64,73.66,344.5,21.13,17.99,375.3,408.18,0,10.332,9.705,9.19,9.195,9.518,10.495,11.3,0,0,0,0,0,0,0,21.843,19.848,20.115,21.89,23.372,20.32,0,0,0,0,0,0,8.9275,0,16.02,-9999,-9999,-9999,-9999,20.1697,1,10,-9999,24.55,-9999,-9999,-9999,-9999,25.5705,1,11,-9999,-9999,-9999,0,-3.77778,-3.77778,0,0,1.11322,1.11322,1,1,9,9,1.11322,1.11322,-3.77778,-3.77778,0,0,1.11322,1.11322,1,1,9,9,1.11322,1.11322,-3.77778,-3.77778,1,1,7.11112e-16,7.11112e-16,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,-3.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20129,2.22745,2.20118,0.00435183,2.16114,2.16114,2.1709,2.20848,2.22444,2.22745,2.22745,2.2226,2.22745,2.19864,0.0041685,2.16114,2.16114,2.1709,2.20129,2.22444,2.22444,2.22745,5.93892,6.00523,5.97896,0.00435183,5.93892,5.93892,5.94868,5.98626,6.00222,6.00523,6.00523,6.00523,6.00523,5.97642,0.0041685,5.93892,5.93892,5.94868,5.97907,6.00222,6.00222,6.00523,1.75789,1.75789,1.76037,0.00801426,1.65959,1.72032,1.75789,1.76805,1.76961,1.77607,1.77607,1.76883,1.75789,1.75112,0.00517048,1.65959,1.70176,1.75789,1.76287,1.76883,1.76961,1.77607,5.40728,5.40728,5.39773,0.011608,5.19847,5.27904,5.40728,5.41451,5.43229,5.44739,5.44739,5.43229,5.40728,5.38408,0.0116956,5.19847,5.27786,5.37855,5.41033,5.43229,5.43229,5.44739,-9999,-9999,15,8,2018-01-01T14:30:00Z,39.18692352532431,0.6101590847182888
